system:index,Aspect,B,Block,Ca,Cu,District,EC,Elevation,Fe,K,LULC,Latitude,Longitude,Mg,Mn,NDVI,NDWI,Organic_Carbon,P,Rainfall,S,Slope,Soil_Moisture,Temperature_C,Zn,pH,.geo,x_utm43n_m,y_utm43n_m
00000000000000000f1a_0,338,0.0099999997764825,Chelannur,141.55,1.25,Kozhikode,0.24,19,44.70000076293945,88.81999969482422,10,11.35099983215332,75.75599670410156,122.9000015258789,15.25,0.7286257,-0.6544931,0.4300000071525574,57.119998931884766,2554.875087738037,32.5,5,0.388927718449176,27.08397624803541,2.119999885559082,5.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.75601663352143,11.351111109404705]}",582490.9568116681,1254897.2179406243
00000000000000000c8b_0,226,0.1199999973177909,Chelannur,1000.0,6.300000190734863,Kozhikode,0.24,59,28.5,430.1900024414063,10,11.394000053405762,75.87200164794922,78.05000305175781,11.0,0.7030648,-0.65065813,1.2300000190734863,38.40999984741211,2557.849607229233,11.25,8,0.3871862850573349,26.8258086180154,3.299999952316284,6.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.87189930517283,11.39396074845721]}",595135.4697304488,1259687.8009317592
00000000000000000d54_0,16,0.1199999973177909,Chelannur,264.2,0.9900000095367432,Kozhikode,0.24,27,28.239999771118164,176.05999755859375,10,11.343999862670898,75.78399658203125,102.1999969482422,2.640000104904175,0.7239664,-0.66596574,1.5099999904632568,47.040000915527344,2548.534238815308,13.130000114440918,10,0.2622383692256825,26.741219429828163,2.509999990463257,6.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.78404407038593,11.344104250188579]}",585548.4355632688,1254131.2249611053
00000000000000000b7c_0,21,0.0399999991059303,Chelannur,388.15,1.340000033378601,Kozhikode,0.24,15,111.8000030517578,332.5299987792969,10,11.357000350952148,75.79499816894531,24.200000762939453,72.0999984741211,0.77342284,-0.69124424,0.9100000262260436,16.799999237060547,2554.875087738037,4.380000114440918,13,0.388927718449176,27.08397624803541,4.699999809265137,6.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.79509334838062,11.357039990279894]}",586745.0557956422,1255572.1112937862
00000000000000001200_0,20,0.3700000047683716,Nedumangad,907.9,2.049999952316284,Thiruvananthapuram,0.24,127,31.21999931335449,303.17999267578125,10,8.655509948730469,76.97924041748047,130.27000427246094,28.43000030517578,0.82642645,-0.73474044,1.3200000524520874,20.65999984741211,2462.779383659363,14.550000190734863,18,0.427891552234636,25.845163129099944,1.6799999475479126,7.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97925255590695,8.655626267875675]}",717789.7443184904,957332.9465555309
00000000000000001243_0,199,0.949999988079071,Nedumangad,914.15,1.9700000286102293,Thiruvananthapuram,0.24,116,22.440000534057617,578.030029296875,10,8.671966552734375,76.97863006591797,146.3000030517578,7.460000038146973,0.7055485,-0.6388973,4.869999885559082,87.88999938964844,2462.779383659363,30.979999542236328,3,0.427891552234636,25.845163129099944,4.300000190734863,7.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97871356673647,8.672065437575057]}",717713.0838160727,959153.0040060435
000000000000000012ad_0,116,0.1299999952316284,Nedumangad,569.7,3.950000047683716,Thiruvananthapuram,0.24,195,12.670000076293944,182.55999755859372,10,8.6493501663208,76.95616912841797,301.3999938964844,12.170000076293944,0.77761775,-0.68491465,2.1600000858306885,35.61000061035156,2492.841390609741,40.02999877929688,12,0.3928214516121284,26.02526806883691,6.21999979019165,4.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.95607602157668,8.649427892415247]}",715253.5952209162,956638.437965906
000000000000000012d8_0,270,0.2800000011920929,Nedumangad,972.4,1.2699999809265137,Thiruvananthapuram,0.24,90,31.1299991607666,157.80999755859375,10,8.62755012512207,76.96048736572266,202.8000030517578,37.63999938964844,0.63267654,-0.5863611,1.590000033378601,54.08000183105469,2492.841390609741,11.270000457763672,7,0.3928214516121284,26.02526806883691,9.479999542236328,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96038793494046,8.627598831011142]}",715741.3432605776,954229.4198611514
00000000000000000fc3_0,305,0.209999993443489,Nedumangad,557.75,1.059999942779541,Thiruvananthapuram,0.24,117,13.359999656677246,271.0400085449219,10,8.640671730041504,77.025652,310.17999267578125,12.390000343322754,0.7950058,-0.71246535,2.7699999809265137,30.030000686645508,2693.513744354248,61.81999969482422,8,0.3928214516121284,26.02526806883691,1.4299999475479126,5.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.02560562456756,8.640804065687703]}",722907.4892468576,955718.4018883415
00000000000000001146_0,14,0.3000000119209289,Nedumangad,449.65,4.400000095367432,Thiruvananthapuram,0.24,57,128.52999877929688,129.47000122070312,10,8.562999725341797,76.9739990234375,262.95001220703125,20.32999992370605,0.6252453,-0.54252017,0.8799999952316284,11.300000190734863,2365.778599262237,81.26000213623047,11,0.3928214516121284,26.02526806883691,3.680000066757202,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97413215878748,8.562920130554538]}",717265.5757928211,947096.649594341
00000000000000000fc5_0,90,0.4199999868869781,Nedumangad,980.55,3.880000114440918,Thiruvananthapuram,0.24,114,38.560001373291016,354.82000732421875,10,8.639408111572266,77.017498,487.2799987792969,20.559999465942383,0.56971455,-0.5360324,5.699999809265137,93.9499969482422,2693.513744354248,66.18000030517578,3,0.3928214516121284,26.02526806883691,12.010000228881836,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01752078701048,8.639456592761519]}",722010.5863781271,955573.8588562795
00000000000000001020_0,194,0.6899999976158142,Nedumangad,603.35,1.100000023841858,Thiruvananthapuram,0.24,113,21.739999771118164,210.1100006103516,10,8.628891944885254,76.975974,287.1300048828125,18.36000061035156,0.70717186,-0.65174127,1.9800000190734863,24.520000457763672,2492.841390609741,13.210000038146973,4,0.3928214516121284,26.02526806883691,4.829999923706055,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97601862088413,8.628946303937326]}",717445.4450830491,954386.6386777133
0000000000000000117b_0,22,0.1299999952316284,Nedumangad,1000.0,0.6800000071525574,Thiruvananthapuram,0.24,49,105.56999969482422,138.42999267578125,10,8.571000099182129,76.94100189208984,290.0299987792969,7.619999885559082,0.74055976,-0.63681936,2.009999990463257,16.530000686645508,2390.1595487594604,12.199999809265137,10,0.2175671157952481,26.093808692936875,1.4900000095367432,6.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94098432480348,8.571004968111616]}",713627.9741956854,947963.1276520006
0000000000000000117a_0,104,0.2800000011920929,Nedumangad,751.4,4.260000228881836,Thiruvananthapuram,0.24,43,164.22000122070312,117.1500015258789,10,8.571999549865723,76.94100189208984,246.02999877929688,27.280000686645508,0.63318026,-0.58143413,1.2699999809265137,54.54999923706055,2390.1595487594604,19.57999992370605,4,0.2175671157952481,26.093808692936875,4.300000190734863,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.94098432480348,8.572082946452554]}",713627.4157715887,948073.6826509037
00000000000000001263_0,70,0.5099999904632568,Nedumangad,812.61,2.049999952316284,Thiruvananthapuram,0.24,79,45.81999969482422,363.1300048828125,10,8.687809944152832,76.9993667602539,116.29000091552734,18.670000076293945,0.80369395,-0.7184515,1.5299999713897705,76.37000274658203,2462.779383659363,22.8799991607666,18,0.427891552234636,25.845163129099944,6.190000057220459,6.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99946464979968,8.68769612351874]}",719986.4409197427,960917.5529141589
00000000000000000fa6_0,281,0.449999988079071,Nedumangad,374.85,1.8899999856948853,Thiruvananthapuram,0.24,133,36.90999984741211,263.8699951171875,10,8.65411142,77.034482,170.3800048828125,20.36000061035156,0.65096086,-0.57111895,1.590000033378601,12.399999618530272,2787.257024288177,15.550000190734863,5,0.427891552234636,25.845163129099944,1.5700000524520874,6.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.03449894588033,8.654009300364258]}",723871.6142475753,957210.3061475707
0000000000000000126f_0,5,0.25,Nedumangad,262.9,1.350000023841858,Thiruvananthapuram,0.24,59,0.550000011920929,222.32000732421875,10,8.625489234924316,76.91909790039062,195.6000061035156,7.130000114440918,0.77087575,-0.71837944,1.870000004768372,173.3000030517578,2500.1436417102814,45.060001373291016,10,0.2175671157952481,26.093808692936875,0.550000011920929,6.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.91915526339938,8.62544287432926]}",711186.13976759,953978.3056854717
0000000000000000110f_0,80,0.4300000071525574,Nedumangad,899.4,1.0399999618530271,Thiruvananthapuram,0.24,51,27.239999771118164,222.7700042724609,10,8.571999549865723,76.9800033569336,334.1000061035156,27.239999771118164,0.7703292,-0.6713495,1.8600000143051147,133.0800018310547,2365.778599262237,77.69999694824219,10,0.3928214516121284,26.02526806883691,2.720000028610229,6.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9800610396627,8.572082946452554]}",717921.5602395949,948095.5921511521
00000000000000001316_0,72,0.5199999809265137,Nedumangad,500.4,0.5199999809265137,Thiruvananthapuram,0.24,70,126.0199966430664,494.1400146484375,10,8.611550331115723,76.93955993652344,426.0,13.220000267028809,0.6836444,-0.61566484,0.1199999973177909,30.34000015258789,2500.1436417102814,12.869999885559082,14,0.2175671157952481,26.093808692936875,12.869999885559082,6.5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.93963685187731,8.611429155896992]}",713446.5215649117,952447.8212656718
00000000000000001116_0,51,0.4699999988079071,Nedumangad,896.6,6.25,Thiruvananthapuram,0.24,75,20.15999984741211,279.54998779296875,10,8.57800006866455,76.99099731445312,500.0,21.649999618530277,0.8059486,-0.71108073,1.440000057220459,115.44000244140624,2365.778599262237,29.299999237060547,7,0.3928214516121284,26.02526806883691,10.020000457763672,6.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99111031765733,8.57801182732775]}",719128.5952964837,948765.618218919
000000000000000011b8_0,27,0.2300000041723251,Nedumangad,984.8,2.740000009536743,Thiruvananthapuram,0.24,112,31.6299991607666,261.4100036621094,10,8.64758014678955,77.01187133789062,170.3800048828125,31.07999992370605,0.4110156,-0.44789284,1.5700000524520874,18.61000061035156,2693.513744354248,92.31999969482422,2,0.3928214516121284,26.02526806883691,1.5099999904632568,6.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.01186140072048,8.647541430318597]}",721386.3966931715,956474.5816951703
000000000000000012b3_0,270,0.4199999868869781,Nedumangad,770.6,3.0,Thiruvananthapuram,0.24,180,11.529999732971191,198.91000366210935,10,8.647600173950195,76.96260070800781,286.2300109863281,14.699999809265137,0.76766,-0.6844596,6.320000171661377,182.57000732421875,2492.841390609741,24.459999084472656,9,0.3928214516121284,26.02526806883691,4.170000076293945,6.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.96254389162232,8.647541430318597]}",715962.578742041,956448.5006936546
000000000000000012c1_0,180,0.1400000005960464,Nedumangad,989.2,4.599999904632568,Thiruvananthapuram,0.24,102,11.539999961853027,442.1799926757813,10,8.632320404052734,76.96598052978516,179.0,10.399999618530272,0.7619727,-0.69742435,1.2599999904632568,22.709999084472656,2492.841390609741,11.579999923706056,9,0.3928214516121284,26.02526806883691,0.959999978542328,6.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9660473212304,8.632449733545386]}",716343.3470395645,954760.2064301096
000000000000000010a5_0,157,0.3799999952316284,Nedumangad,1000.0,2.680000066757202,Thiruvananthapuram,0.24,52,25.57999992370605,182.0,10,8.5680686,76.9979662,202.6499938964844,40.04999923706055,0.34232426,-0.35948852,0.3700000047683716,171.64999389648438,2365.778599262237,17.56999969482422,12,0.3928214516121284,26.02526806883691,9.760000228881836,6.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99784768228824,8.568040527674022]}",719901.6007004451,947670.9905750953
00000000000000001087_0,284,0.1299999952316284,Nedumangad,467.2,7.409999847412109,Thiruvananthapuram,0.24,69,134.5800018310547,312.260009765625,10,8.552678108215332,77.032158,210.1499938964844,73.73999786376953,0.7509753,-0.6623457,1.409999966621399,180.97000122070312,2569.1813774108887,13.539999961853027,4,0.3928214516121284,26.02526806883691,9.59000015258789,6.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0320734946132,8.552679336315578]}",723675.3414481434,945988.2045171893
00000000000000001118_0,180,0.3400000035762787,Nedumangad,912.35,1.4700000286102295,Thiruvananthapuram,0.24,44,24.90999984741211,495.260009765625,10,8.57699966430664,76.98600006103516,500.0,26.75,0.7686895,-0.6887334,1.1399999856948853,85.69000244140625,2365.778599262237,20.920000076293945,1,0.3928214516121284,26.02526806883691,2.0899999141693115,6.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98598992053786,8.576933848986805]}",718578.9591209831,948652.1054705096
000000000000000011f1_0,210,0.5199999809265137,Nedumangad,637.05,1.559999942779541,Thiruvananthapuram,0.24,102,46.52999877929688,353.1400146484375,10,8.658820152282715,76.99243927001953,187.41000366210935,15.34000015258789,0.8234729,-0.72273374,2.190000057220459,70.79000091552734,2462.779383659363,23.940000534057617,7,0.427891552234636,25.845163129099944,1.2599999904632568,6.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.9924577905835,8.658860202898502]}",719240.7504650468,957706.701094182
00000000000000001257_0,82,0.8500000238418579,Nedumangad,605.25,1.5700000524520874,Thiruvananthapuram,0.24,85,36.38999938964844,394.1300048828125,10,8.68729019165039,76.99260711669922,31.299999237060547,11.289999961853027,0.6953303,-0.6100595,0.6399999856948853,25.940000534057617,2462.779383659363,9.520000457763672,26,0.427891552234636,25.845163129099944,11.1899995803833,6.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99272728516877,8.687157134348269]}",719242.7039234841,960856.1412724432
00000000000000001149_0,217,0.1800000071525573,Nedumangad,718.5,1.7100000381469729,Thiruvananthapuram,0.24,51,86.66999816894531,150.52999877929688,10,8.565999984741211,76.97799682617188,247.22999572753903,91.68000030517578,0.7856533,-0.67570454,2.119999885559082,76.31999969482422,2365.778599262237,40.70000076293945,5,0.3928214516121284,26.02526806883691,13.550000190734863,6.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97790508298078,8.565884570992132]}",717704.0497358429,947430.7938094657
00000000000000001203_0,244,0.4900000095367431,Nedumangad,974.25,2.650000095367432,Thiruvananthapuram,0.24,78,53.27999877929688,683.97998046875,10,8.669349670410156,76.99996948242188,107.08999633789062,23.649999618530277,0.8399462,-0.73879886,0.9900000095367432,31.21999931335449,2787.257024288177,97.3499984741211,4,0.427891552234636,25.845163129099944,1.4600000381469729,6.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0000036389701,8.669370491722702]}",720063.543263805,958875.8260213976
000000000000000010fd_0,230,0.209999993443489,Nedumangad,932.65,1.9900000095367432,Thiruvananthapuram,0.24,109,28.6299991607666,310.1300048828125,10,8.585000038146973,76.97899627685547,247.17999267578125,9.270000457763672,0.5333096,-0.5027933,0.9900000095367432,67.77999877929688,2365.778599262237,23.940000534057617,9,0.3928214516121284,26.02526806883691,2.990000009536743,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97898306132174,8.585018686543876]}",717803.2651174181,949533.1116891045
0000000000000000110d_0,39,0.2399999946355819,Nedumangad,1000.0,1.3700000047683716,Thiruvananthapuram,0.24,114,19.25,253.8999938964844,10,8.57699966430664,76.98200225830078,192.52999877929688,19.25,0.79701185,-0.69526124,1.0299999713897705,42.43000030517578,2365.778599262237,30.65999984741211,19,0.3928214516121284,26.02526806883691,6.289999961853027,7.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98194750175935,8.576933848986805]}",718138.7923084516,948649.8314043019
0000000000000000111d_0,309,0.3899999856948852,Nedumangad,948.45,3.2300000190734863,Thiruvananthapuram,0.24,94,27.899999618530277,274.510009765625,10,8.567999839782715,76.98600006103516,500.0,29.96999931335449,0.7766761,-0.688201,2.0899999141693115,124.26000213623048,2365.778599262237,47.06999969482422,21,0.3928214516121284,26.02526806883691,13.880000114440918,7.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.98598992053786,8.568040527674022]}",718584.1050005715,947656.5571929504
000000000000000011fc_0,223,0.3199999928474426,Nedumangad,932.95,2.150000095367432,Thiruvananthapuram,0.24,98,36.5099983215332,413.1700134277344,10,8.665390014648438,76.99996948242188,110.98999786376952,28.43000030517578,0.7135188,-0.65223527,1.9800000190734863,73.12999725341797,2787.257024288177,28.959999084472656,18,0.427891552234636,25.845163129099944,6.28000020980835,7.2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.0000036389701,8.665328072944163]}",720065.8483054504,958437.8088478928
00000000000000001114_0,123,0.6600000262260437,Nedumangad,941.9,0.5899999737739563,Thiruvananthapuram,0.24,62,26.76000022888184,401.2999877929688,10,8.57699966430664,76.99400329589844,481.6799926757813,26.76000022888184,0.43359005,-0.48766124,1.600000023841858,31.959999084472656,2365.778599262237,22.88999938964844,7,0.3928214516121284,26.02526806883691,3.809999942779541,7.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99407475809494,8.576933848986805]}",719460.1358393029,948656.6717387362
0000000000000000114c_0,245,0.1199999973177909,Nedumangad,392.1,3.680000066757202,Thiruvananthapuram,0.24,46,154.25,119.16999816894533,10,8.5649995803833,76.97799682617188,125.52999877929688,98.58999633789062,0.50056756,-0.4988662,1.2400000095367432,82.0999984741211,2365.778599262237,64.5,13,0.3928214516121284,26.02526806883691,11.3100004196167,7.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.97790508298078,8.565076087236427]}",717704.6189710823,947320.1309977075
0000000000000000015e_0,191,0.1800000071525573,Pampady,379.05,0.0274999998509883,Kottayam,0.24,41,5.779999999999999,781.5399780273438,10,9.685379981994627,76.62740325927734,365.0,12.220000267028809,0.7323812,-0.661456,3.369999885559082,48.15999984741211,3165.9217723608017,8.600000381469727,5,0.4363530125465791,25.890983232940755,0.8400000000000001,7.49,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.62729262758893,9.685365078061878]}",678547.7859584911,1071054.0044076964
000000000000000005f8_0,53,0.1019999980926513,Pampady,180.4,0.3100000023841858,Kottayam,0.24,37,27.660000000000004,606.9299926757812,10,9.64743995666504,76.74240112304688,192.5,4.639999866485596,0.8263562,-0.72906846,0.8500000238418579,48.15999984741211,3059.11890232563,12.140000343322754,15,0.4400019563898574,26.01576770612627,0.4900000095367431,6.67,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74236681548467,9.647366341543623]}",691189.5898805363,1066919.9170961052
000000000000000006b4_0,215,0.0579999999999999,Pampady,279.0,0.0699999999999999,Kottayam,0.24,122,15.919999999999998,182.55999755859372,10,9.588839530944824,76.74478912353516,177.5,17.040000915527344,0.8264095,-0.7403393,1.9900000095367432,26.8799991607666,3100.129947900772,10.100000381469728,11,0.4400019563898574,26.01576770612627,0.8899999856948853,6.09,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74479226675174,9.588886016547441]}",691484.6861995235,1060439.4738679826
000000000000000006c1_0,306,0.0480000004172325,Pampady,246.5,0.0849999999999999,Kottayam,0.24,143,14.239999771118164,337.2300109863281,10,9.585399627685549,76.74072265625,195.0,19.26000022888184,0.41102275,-0.45737752,1.8799999952316284,42.560001373291016,3100.129947900772,12.600000381469728,5,0.4400019563898574,26.01576770612627,1.6299999952316284,6.17,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.74074984797323,9.585382586939375]}",691040.2002919365,1060056.7257537935
000000000000000006c2_0,225,0.0579999999999999,Pampady,266.0,0.0699999999999999,Kottayam,0.24,136,11.380000114440918,299.0400085449219,10,9.585949897766112,76.7396469116211,235.0,16.81999969482422,0.6685861,-0.5887907,2.1700000762939453,26.8799991607666,3100.129947900772,14.300000190734863,1,0.4400019563898574,26.01576770612627,0.9800000190734864,6.08,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.73967186963228,9.585921576109847]}",690921.7975085328,1060116.9932985664
000000000000000006f8_0,180,0.0780000016093254,Pampady,359.25,0.0900000035762786,Kottayam,0.24,105,15.859999656677246,970.3699951171876,10,9.610810279846191,76.72554016113281,280.0,8.640000343322754,0.83041084,-0.7358356,2.9200000762939453,20.15999984741211,3059.11890232563,10.600000381469728,2,0.4400019563898574,26.01576770612627,0.6100000143051147,6.44,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.72565815120004,9.610715077951546]}",689359.3581230564,1062858.9644861675
0000000000000000039e_0,116,0.0299999993294477,Pampady,357.65,0.0900000035762786,Kottayam,0.24,16,4.329999923706055,226.0200042724609,10,9.599920272827148,76.57599639892578,51.02999877929688,12.04800033569336,0.562826,-0.5481447,1.090000033378601,51.7400016784668,3291.362720489502,16.899999618530273,4,0.4305015865823355,26.158268531387364,0.2549999952316284,4.7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.57608865639412,9.599935294542114]}",672949.9560881308,1061575.540444323
00000000000000000353_0,158,0.0099999997764825,Pampady,391.3,0.0879999995231628,Kottayam,0.24,35,7.470000000000001,779.2999877929688,50,9.605589866638184,76.5919189453125,148.75,3.575999975204468,0.5976532,-0.58662987,1.5,189.47999572753903,3215.236710071564,24.61000061035156,5,0.4305015865823355,26.158268531387364,0.1159999999999999,4.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59198883692306,9.60559468083207]}",674694.815770907,1062210.6660248726
000000000000000004d8_0,315,0.0460000000894069,Pampady,1000.0,0.1282500028610229,Kottayam,0.24,80,29.856000900268555,822.0800170898438,10,9.586790084838867,76.67221069335938,128.1999969482422,24.32999992370605,0.7998629,-0.7021001,3.7300000190734863,23.690000534057617,3268.593032836914,76.56999969482422,3,0.4400019563898574,26.01576770612627,1.3009999990463257,5.3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.67229822332331,9.586730059865559]}",683518.3542632974,1060173.2062397236
00000000000000000443_0,321,0.0230000000447034,Pampady,340.35,0.1882500052452087,Kottayam,0.24,144,22.715999603271484,469.1700134277344,10,9.60863971710205,76.68804168701172,126.58000183105467,19.631999969482425,0.7874154,-0.7028899,2.039999961853028,50.70000076293945,3204.423857688904,39.68999862670898,6,0.4400019563898574,26.01576770612627,1.0449999570846558,5.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.68792890926699,9.608559121269664]}",685244.3428270702,1062598.4080768859
000000000000000004d6_0,270,0.0379999987781047,Pampady,784.95,0.0599999986588954,Kottayam,0.24,64,27.58799934387207,571.760009765625,10,9.576510429382324,76.67192077636719,115.27999877929688,13.371999740600586,0.80515295,-0.69420654,1.5199999809265137,60.34000015258789,3268.593032836914,81.5999984741211,5,0.4400019563898574,26.01576770612627,0.8180000185966492,5.4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.6720287287381,9.576489265626591]}",683492.0526116196,1059036.0642407176
0000000000000000000f_0,341,0.0680000036954879,Pampady,713.65,0.135000005364418,Kottayam,0.24,34,5.038000106811523,331.17999267578125,10,9.660940170288086,76.6329574584961,153.75,9.321999549865724,0.48611313,-0.49131766,1.4199999570846558,87.05999755859375,3165.9217723608017,66.51000213623047,9,0.4363530125465791,25.890983232940755,0.2509999871253967,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63295201387888,9.660841070805418]}",679170.2605363532,1068353.7805266595
00000000000000000117_0,66,0.0549999997019767,Pampady,966.0,0.0780000016093254,Kottayam,0.24,75,10.479999542236328,565.0399780273438,10,9.633959770202637,76.63197326660156,166.5,7.971999999999999,0.49246815,-0.5099648,2.4800000190734863,65.0199966430664,3214.5778534412384,19.520000457763672,9,0.4305015865823355,26.158268531387364,0.3409999907016754,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63187403553792,9.633891612281829]}",679076.494285285,1065369.1277094781
00000000000000000294_0,180,0.025000000372529,Pampady,143.45,0.0812499970197677,Kottayam,0.24,67,4.073999881744385,140.22000122070312,10,9.57804012298584,76.66889953613281,145.32000732421875,5.443999767303467,0.81801325,-0.7337375,0.949999988079071,41.77000045776367,3268.593032836914,25.950000762939453,3,0.4400019563898574,26.01576770612627,0.4250000119209289,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66879479371528,9.578106233138008]}",683159.5642970762,1059203.6474786277
00000000000000000365_0,45,0.0460000000894069,Pampady,410.2,0.0535000003874301,Kottayam,0.24,65,3.431999921798706,189.6199951171875,10,9.588279724121094,76.59369659423828,123.58000183105467,14.315999984741213,0.5277165,-0.5579547,3.7899999618530273,60.34000015258789,3291.362720489502,20.920000076293945,1,0.4305015865823355,26.158268531387364,0.4019999999999999,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59360580443445,9.588347027376969]}",674898.8206106366,1060297.042316746
000000000000000003ca_0,169,0.0370000004768371,Pampady,428.85,0.0324999988079071,Kottayam,0.24,38,4.633999824523926,555.6699829101562,10,9.5548095703125,76.61446380615234,281.92999267578125,6.932000160217285,0.6429799,-0.61794585,1.5,186.6699981689453,3329.6252043247223,32.31999969482422,9,0.4305015865823355,26.158268531387364,0.9649999737739564,5.6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.61435688749759,9.554929698807726]}",677195.8192228865,1056605.793222843
00000000000000000248_0,35,0.0819999999999999,Pampady,472.4,0.2862499952316284,Kottayam,0.24,75,17.172000885009766,471.739990234375,10,9.602749824523926,76.64546203613281,131.3300018310547,11.312000274658203,0.75008583,-0.64823794,2.490000009536743,6.300000190734863,3214.5778534412384,65.5,11,0.4305015865823355,26.158268531387364,0.5189999938011169,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.64534876479973,9.602630240394475]}",680573.5714623602,1061924.2590766146
00000000000000000301_0,288,0.032999999821186,Pampady,948.5,0.1014999999999999,Kottayam,0.24,43,25.964000701904297,558.77001953125,10,9.590680122375488,76.63150787353516,212.72999572753903,5.625999927520752,0.68777907,-0.62051445,1.75,23.690000534057617,3329.6252043247223,26.6200008392334,3,0.4305015865823355,26.158268531387364,1.090999960899353,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63160454095271,9.59077247864409]}",679048.18055579,1060581.9983567342
00000000000000000355_0,232,0.0170000009238719,Pampady,566.95,0.1297499984502792,Kottayam,0.24,32,2.6519999504089355,301.95001220703125,10,9.605979919433594,76.59040069580078,119.27999877929688,1.621999979019165,0.72820175,-0.6599108,3.400000095367432,114.62000274658205,3215.236710071564,21.25,6,0.4305015865823355,26.158268531387364,0.4490000009536743,5.8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.59037186941163,9.605864175417302]}",674527.9647464339,1062253.0339702705
00000000000000000002_0,78,0.1379999999999999,Pampady,949.95,0.2224999964237213,Kottayam,0.24,22,3.200000047683716,565.260009765625,10,9.6556396484375,76.63067626953125,254.47999572753903,15.5600004196167,0.6959029,-0.6391904,1.309999942779541,79.06999969482422,3165.9217723608017,19.729999542236328,9,0.4363530125465791,25.890983232940755,0.3000000119209289,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63079605719702,9.655720673685934]}",678922.7012824067,1067766.3254757156
00000000000000000231_0,238,0.0450000017881393,Pampady,559.85,0.0442500002682209,Kottayam,0.24,72,2.282000064849853,650.27001953125,10,9.621999740600586,76.63809967041016,216.0800018310547,3.2939999103546143,0.728052,-0.64213485,1.309999942779541,100.29000091552734,3214.5778534412384,72.20999908447266,9,0.4305015865823355,26.158268531387364,0.3899999856948852,5.9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.63807241099835,9.622033850531452]}",679755.2457716505,1064049.5120809334
